conversation_id,audio_path,audio_id,emotion,type,human_type,video_url
43,audio_therapist/131_therapist_audio_7.wav,7,neutral,interview,therapist,https://www.youtube.com/watch?v=pL3zIl2hS-o
43,audio_therapist/131_therapist_audio_8.wav,8,sad,interview,therapist,https://www.youtube.com/watch?v=pL3zIl2hS-o
43,audio_therapist/131_therapist_audio_10.wav,9,neutral,interview,therapist,https://www.youtube.com/watch?v=pL3zIl2hS-o
43,audio_therapist/131_therapist_audio_11.wav,10,neutral,interview,therapist,https://www.youtube.com/watch?v=pL3zIl2hS-o
43,audio_therapist/131_therapist_audio_12.wav,11,happy,interview,therapist,https://www.youtube.com/watch?v=pL3zIl2hS-o
43,audio_therapist/131_therapist_audio_13.wav,12,neutral,interview,therapist,https://www.youtube.com/watch?v=pL3zIl2hS-o
43,audio_therapist/131_therapist_audio_14.wav,13,sad,interview,therapist,https://www.youtube.com/watch?v=pL3zIl2hS-o
43,audio_therapist/131_therapist_audio_15.wav,14,happy,interview,therapist,https://www.youtube.com/watch?v=pL3zIl2hS-o
43,audio_therapist/131_therapist_audio_16.wav,15,neutral,interview,therapist,https://www.youtube.com/watch?v=pL3zIl2hS-o
43,audio_therapist/131_therapist_audio_17.wav,16,neutral,interview,therapist,https://www.youtube.com/watch?v=pL3zIl2hS-o
43,audio_therapist/131_therapist_audio_19.wav,17,neutral,interview,therapist,https://www.youtube.com/watch?v=pL3zIl2hS-o
43,audio_therapist/131_therapist_audio_20.wav,18,sad,interview,therapist,https://www.youtube.com/watch?v=pL3zIl2hS-o
43,audio_therapist/131_therapist_audio_22.wav,19,sad,interview,therapist,https://www.youtube.com/watch?v=pL3zIl2hS-o
43,audio_therapist/131_therapist_audio_23.wav,20,sad,interview,therapist,https://www.youtube.com/watch?v=pL3zIl2hS-o
43,audio_therapist/131_therapist_audio_24.wav,21,neutral,interview,therapist,https://www.youtube.com/watch?v=pL3zIl2hS-o
43,audio_therapist/131_therapist_audio_25.wav,22,sad,interview,therapist,https://www.youtube.com/watch?v=pL3zIl2hS-o
43,audio_therapist/131_therapist_audio_26.wav,23,,interview,therapist,https://www.youtube.com/watch?v=pL3zIl2hS-o
43,audio_therapist/131_therapist_audio_27.wav,24,sad,interview,therapist,https://www.youtube.com/watch?v=pL3zIl2hS-o
43,audio_therapist/131_therapist_audio_28.wav,25,neutral,interview,therapist,https://www.youtube.com/watch?v=pL3zIl2hS-o
43,audio_therapist/131_therapist_audio_29.wav,26,neutral,interview,therapist,https://www.youtube.com/watch?v=pL3zIl2hS-o
43,audio_therapist/131_therapist_audio_30.wav,27,neutral,interview,therapist,https://www.youtube.com/watch?v=pL3zIl2hS-o
43,audio_therapist/131_therapist_audio_31.wav,28,neutral,interview,therapist,https://www.youtube.com/watch?v=pL3zIl2hS-o
43,audio_therapist/131_therapist_audio_32.wav,29,sad,interview,therapist,https://www.youtube.com/watch?v=pL3zIl2hS-o
43,audio_therapist/131_therapist_audio_33.wav,30,,interview,therapist,https://www.youtube.com/watch?v=pL3zIl2hS-o
43,audio_therapist/131_therapist_audio_34.wav,31,neutral,interview,therapist,https://www.youtube.com/watch?v=pL3zIl2hS-o
43,audio_therapist/131_therapist_audio_35.wav,32,neutral,interview,therapist,https://www.youtube.com/watch?v=pL3zIl2hS-o
43,audio_therapist/131_therapist_audio_36.wav,33,neutral,interview,therapist,https://www.youtube.com/watch?v=pL3zIl2hS-o
43,audio_therapist/131_therapist_audio_37.wav,34,sad,interview,therapist,https://www.youtube.com/watch?v=pL3zIl2hS-o
43,audio_therapist/131_therapist_audio_38.wav,35,neutral,interview,therapist,https://www.youtube.com/watch?v=pL3zIl2hS-o
43,audio_therapist/131_therapist_audio_40.wav,36,neutral,interview,therapist,https://www.youtube.com/watch?v=pL3zIl2hS-o
43,audio_therapist/131_therapist_audio_41.wav,37,neutral,interview,therapist,https://www.youtube.com/watch?v=pL3zIl2hS-o
43,audio_therapist/131_therapist_audio_42.wav,38,neutral,interview,therapist,https://www.youtube.com/watch?v=pL3zIl2hS-o
43,audio_therapist/131_therapist_audio_43.wav,39,neutral,interview,therapist,https://www.youtube.com/watch?v=pL3zIl2hS-o
43,audio_therapist/131_therapist_audio_44.wav,40,sad,interview,therapist,https://www.youtube.com/watch?v=pL3zIl2hS-o
44,audio_therapist/133_therapist_audio_0.wav,0,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_1.wav,1,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_2.wav,2,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_3.wav,3,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_4.wav,4,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_5.wav,5,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_6.wav,6,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_7.wav,7,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_8.wav,8,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_10.wav,9,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_11.wav,10,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_13.wav,11,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_14.wav,12,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_15.wav,13,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_16.wav,14,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_18.wav,15,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_19.wav,16,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_20.wav,17,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_21.wav,18,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_22.wav,19,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_23.wav,20,sad,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_24.wav,21,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_25.wav,22,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_26.wav,23,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_27.wav,24,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_28.wav,25,,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_29.wav,26,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_30.wav,27,sad,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_31.wav,28,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_32.wav,29,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_33.wav,30,,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_34.wav,31,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_35.wav,32,sad,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_36.wav,33,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_37.wav,34,happy,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_38.wav,35,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_39.wav,36,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_40.wav,37,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_41.wav,38,sad,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_42.wav,39,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_43.wav,40,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_44.wav,41,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_45.wav,42,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_46.wav,43,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_47.wav,44,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_49.wav,45,sad,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_50.wav,46,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_51.wav,47,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_52.wav,48,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_53.wav,49,sad,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_54.wav,50,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_55.wav,51,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_57.wav,52,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_58.wav,53,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_60.wav,54,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_61.wav,55,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_62.wav,56,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_63.wav,57,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_64.wav,58,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_66.wav,59,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_67.wav,60,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_68.wav,61,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_70.wav,62,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_72.wav,63,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_73.wav,64,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_74.wav,65,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_75.wav,66,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_76.wav,67,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_77.wav,68,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_78.wav,69,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_79.wav,70,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_80.wav,71,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_82.wav,72,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_83.wav,73,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_84.wav,74,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_85.wav,75,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_87.wav,76,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_89.wav,77,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_90.wav,78,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_91.wav,79,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_92.wav,80,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_93.wav,81,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_94.wav,82,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_95.wav,83,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_96.wav,84,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_97.wav,85,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_99.wav,86,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_101.wav,87,sad,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_103.wav,88,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_104.wav,89,sad,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_105.wav,90,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_106.wav,91,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_107.wav,92,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_108.wav,93,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_109.wav,94,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_112.wav,95,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_113.wav,96,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_115.wav,97,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_116.wav,98,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_118.wav,99,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_119.wav,100,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_121.wav,101,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_122.wav,102,sad,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_123.wav,103,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_124.wav,104,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_125.wav,105,sad,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_126.wav,106,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_127.wav,107,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_128.wav,108,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_129.wav,109,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_130.wav,110,sad,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_131.wav,111,sad,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_132.wav,112,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_134.wav,113,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_135.wav,114,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_136.wav,115,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_137.wav,116,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_138.wav,117,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_139.wav,118,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_140.wav,119,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_141.wav,120,sad,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_142.wav,121,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_143.wav,122,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_144.wav,123,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_145.wav,124,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_146.wav,125,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_147.wav,126,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_148.wav,127,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_149.wav,128,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_151.wav,129,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_152.wav,130,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_155.wav,131,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_156.wav,132,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_157.wav,133,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_158.wav,134,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_159.wav,135,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_160.wav,136,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_161.wav,137,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_162.wav,138,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_163.wav,139,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_164.wav,140,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_165.wav,141,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_166.wav,142,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_167.wav,143,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_168.wav,144,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_169.wav,145,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_170.wav,146,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_171.wav,147,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_172.wav,148,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_173.wav,149,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_174.wav,150,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_175.wav,151,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_176.wav,152,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_177.wav,153,sad,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_178.wav,154,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_179.wav,155,sad,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_181.wav,156,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_182.wav,157,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_184.wav,158,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_185.wav,159,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_186.wav,160,sad,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_188.wav,161,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
44,audio_therapist/133_therapist_audio_189.wav,162,neutral,interview,therapist,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s
45,audio_speaker/45_speaker_audio_0.wav,0,neutral,talking,,https://www.youtube.com/watch?v=X1I67RISk0o&t=271s
45,audio_speaker/45_speaker_audio_1.wav,1,neutral,talking,,https://www.youtube.com/watch?v=X1I67RISk0o&t=271s
45,audio_speaker/45_speaker_audio_2.wav,2,neutral,talking,,https://www.youtube.com/watch?v=X1I67RISk0o&t=271s
45,audio_speaker/45_speaker_audio_3.wav,3,neutral,talking,,https://www.youtube.com/watch?v=X1I67RISk0o&t=271s
45,audio_speaker/45_speaker_audio_4.wav,4,neutral,talking,,https://www.youtube.com/watch?v=X1I67RISk0o&t=271s
45,audio_speaker/45_speaker_audio_5.wav,5,neutral,talking,,https://www.youtube.com/watch?v=X1I67RISk0o&t=271s
45,audio_speaker/45_speaker_audio_6.wav,6,neutral,talking,,https://www.youtube.com/watch?v=X1I67RISk0o&t=271s
45,audio_speaker/45_speaker_audio_7.wav,7,neutral,talking,,https://www.youtube.com/watch?v=X1I67RISk0o&t=271s
45,audio_speaker/45_speaker_audio_8.wav,8,neutral,talking,,https://www.youtube.com/watch?v=X1I67RISk0o&t=271s
45,audio_speaker/45_speaker_audio_9.wav,9,neutral,talking,,https://www.youtube.com/watch?v=X1I67RISk0o&t=271s
45,audio_speaker/45_speaker_audio_10.wav,10,neutral,talking,,https://www.youtube.com/watch?v=X1I67RISk0o&t=271s
45,audio_speaker/45_speaker_audio_11.wav,11,,talking,,https://www.youtube.com/watch?v=X1I67RISk0o&t=271s
